ID,DATE,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,SOT,LAT,LON,POWER
5254,2019/12/11,0.103634,-0.106492,423.4455261,272.7128601,0.1456,93.50307031,0.745673828,654,16.56999969,12,0.00111,2.684501817,45.42090199,1741A,37.8531,113.6292,31.7826087
5255,2019/4/12,0.159205,-0.445413,1140.740112,287.2678833,0.2313,88.84021875,0.772304949,1117,29.21999931,13,0.000608,0.174839481,310.7245905,2926A,38.49494,106.1024,26.79166667
5256,2019/1/26,0.434327,-2.050376,608.8027954,286.8374939,0.2278,102.1646563,0.801030535,12,13.60999966,13,0.000698,0.34561274,182.2466554,1678A,23.2539,116.6092,40.79166667
5257,2019/4/19,0.488076,-0.767119,688.2642212,287.1148682,0.2321,101.222,0.757840489,20,32.86999893,13,0.291714,1.488837655,225.1551375,1040A,39.65782,118.1838,29.17391304
5258,2019/1/22,0.070838,-0.0963,84.95271301,253.1499481,0.1377,60.49882813,0.71440312,3730,11.92000008,10,0.208066,0.837036379,315.506252,2675A,33.0014,97,15.125
5259,2019/10/14,0.374201,-1.607948,764.0145874,284.901001,0.3566,102.5391797,0.78865278,68,8.840000153,13,5.30E-05,2.213309088,91.9534842,1621A,35.0896,118.4023,9.833333333
5260,2019/8/23,0.54638,-2.922227,590.03125,301.7226563,0.3692,99.72540625,0.835047433,92,49.36999893,13,0.0533,6.753814002,10.74780788,1833A,33.739,113.292,63
5261,2019/3/26,0.544558,-1.177526,571.8652954,292.8114319,-0.3,100.1481953,0.794537702,107,80.44999695,13,0.0282,2.490024353,325.2421648,1323A,34.7538,113.6356,59.45833333
5262,2019/11/1,0.0986235,-0.774905,215.9302368,278.0571594,0.3302,101.6621328,0.768734305,58,26.05999947,11,0.00064,2.415464362,219.4081747,2219A,42.2217,123.7153,14.54166667
5263,2019/12/6,0.181069,-1.432912,419.1911926,279.8885803,0.2607,81.16259375,0.770071585,1782,92.76999664,12,0.126171,0.985420843,173.1451998,2605A,25.0441,101.5482,34
5264,2019/11/7,1.1426295,-0.391324,352.7885132,280.9085999,0.2608,99.69567188,0.788193883,200,12.02999973,13,6.903995,0.524636979,248.2902313,3059A,36.2092,117.7181,74.875
5265,2019/9/1,0.154346338,-3.270081,494.0376892,291.7704468,0.2538,97.65874219,0.81947876,237,43.47000122,13,0.0768,1.59020662,358.1190013,1784A,44.561,129.61,11.13333333
5266,2019/9/18,0.0767595,-2.413283,748.0704346,289.3606262,0.5472,101.7543906,0.792197527,15,8.899999619,11,0.000143,0.749090042,280.8542887,1769A,41.1219,121.2008,10.59090909
5267,2019/8/11,0.284923,-4.24497,416.8182373,296.2724609,0.3729,85.54823438,0.825515398,1392,45.00999832,11,0.00114,0.816676175,117.92355,3124A,26.2564,105.9439,10.83333333
5268,2019/1/11,0.33297825,-0.00508,206.1394653,268.5258789,0.2203,89.07770313,0.741049456,973,24.62000084,11,0.177373,3.78906398,89.51082928,1928A,36.5767,109.4824,100.6666667
5269,2019/4/14,0.084503,-1.51875,535.8413086,281.5394592,0.1594,88.99404688,0.758930926,1058,80.13999939,12,0.181677,1.298497591,329.3669428,2639A,38.2911,109.7456,21.13043478
5270,2019/11/27,0.362358,-1.095968,662.3545532,293.1198425,0.3358,102.1844375,0.81056475,6,42.88000107,13,0.00786,1.371499278,2.832179742,1345A,23.1422,113.235,45.625
5271,2019/11/8,0.779596,-0.809299,610.1499634,290.3583374,0.1983,102.3569844,0.807130999,16,18.68000031,14,0.9804,1.15129134,254.5596871,1293A,28.6969,115.973,56.91666667
5272,2019/11/5,0.432808676,-0.714632,271.385498,284.9110107,0.2809,101.2674688,0.796042481,65,21.65999985,13,0.000918,1.495335223,350.0598668,1619A,35.0583,118.295,59.17391304
5273,2019/10/3,0.236032662,-1.478393,371.0133362,295.3034973,0.3056,101.1881875,0.82125,6,24.57999992,13,0.000663,1.43881118,75.39936286,3009A,34.5911,119.1478,25.30769231
5274,2019/1/29,0.202022,-1.572483,306.9195251,288.186615,0.3002,101.8452969,0.81193028,5,15.31000042,13,0.0063,2.321738961,22.02752674,1679A,23.2536,116.4019,48.79166667
5275,2019/5/1,0.244839,-2.529426,865.4563599,292.1844788,0.3728,100.6545781,0.79780814,61,6.909999847,12,0.05,3.639329777,319.0324978,1638A,34.7837,117.2852,32.79166667
5276,2019/11/13,0.450725,-1.224276,821.9841919,296.6152649,0.3232,101.382375,0.819413975,18,54.33000183,13,0.000445,2.28447205,284.6699106,1393A,23.08,114.4053,45.82608696
5277,2019/11/3,0.087236,-0.596233,449.8901367,274.5906067,0.3283,101.6541563,0.749812448,86,13.11999989,12,0.000125,0.763793418,12.60386639,1749A,41.0931,123.011,22.70833333
5278,2019/8/26,0.4047195,-3.285126,456.979126,297.6482544,0.3959,82.451125,0.831418893,1514,57.84000015,13,0.0209,0.288851828,128.9928978,2575A,27.8953,102.2311,36.5
5279,2019/4/18,0.527249,-1.255571,904.8137207,294.1635132,0.2832,99.82655469,0.797277745,109,26.76000023,13,0.0414,4.378177137,322.5790556,1317A,34.7745,113.641,48.625
5280,2019/3/11,0.808140648,-2.325119,363.3162537,286.3962402,0.3133,100.9660313,0.801302926,63,24.12999916,13,0.00667,1.514172753,304.6900747,1336A,28.2189,112.8872,58.45833333
5281,2019/3/16,0.2002,-0.991925,412.4608765,278.2733765,0.1417,101.3833906,0.774148995,40,3.680000067,12,0.00175,1.595420757,238.809437,1982A,37.187,122.019,17
5282,2019/6/9,0.159205,-2.458513,583.3101196,295.4276733,0.3382,90.91032031,0.800967233,787,25.60000038,12,3.804605,0.212085262,268.1058339,2182A,38.4928,112.7003,4.541666667
5283,2019/9/23,0.428861,-1.673248,812.8653564,298.1365662,0.2763,99.80471094,0.798984637,78,28.03000069,11,0.00132,1.086993143,171.6708971,2384A,28.4303,117.9033,30.7826087
5284,2019/1/7,0.262148,-0.105334,373.0583191,266.1043701,0.1344,89.85771094,0.719787336,1058,62.79999924,12,0.00118,6.294980272,79.14326033,2639A,38.2911,109.7456,19.83333333
5285,2019/12/13,0.477144,-0.18422,476.8851929,282.1273193,0.4399,101.6156016,0.766218959,77,2.430000067,12,0.000518,1.67182011,127.1906439,3054A,35.28385,113.5922,82.29166667
5286,2019/4/16,1.153106,-1.256516,534.8265381,288.0703125,0.1946,98.05071875,0.805816912,140,39.83000183,13,5.029477,1.543169749,280.4594377,1656A,36.1942,117.1436,64.5
5287,2019/5/23,0.195645,-4.821597,482.9915466,297.2246094,0.3128,99.21671094,0.824442313,132,19.93000031,11,0.547208,4.093433445,329.8680956,2296A,29.7207,118.3236,28.45833333
5288,2019/11/12,0.030754,-0.928412,1218.492676,267.1878662,0.1253,57.24119141,0.736785714,4517,36.11000061,10,0.000145,2.411216538,75.60152883,2628A,31.4846,92.0657,65.31818182
5289,2019/1/24,0.277635,-1.454825,203.1039276,280.9684753,0.2516,100.3432969,0.781120344,135,7,13,0.07,1.186526548,81.94713928,2295A,29.7128,118.3057,45.04166667
5290,2019/11/21,0.5377255,-0.75061,268.1206055,284.3214722,0.1965,101.0561172,0.789229736,71,20.20000076,13,1.84437,5.76600617,72.82883723,2433A,32.0564,112.1392,62.33333333
5291,2019/4/19,0.07266,-1.379729,651.6860962,292.3124695,0.3512,92.02854688,0.790215803,639,39.22000122,13,3.279726,5.128990636,85.90474608,2703A,43.9404,81.2815,25.68181818
5292,2019/11/18,0.16376,-0.0419,632.2984009,266.0838013,0.2614,89.52988281,0.701489476,1067,58.72999954,12,3.928618,1.610183318,162.7219538,1094A,40.8369,111.751,29.16666667
5293,2019/9/3,0.707627,-2.736132,479.180542,295.2349548,0.3191,94.69197656,0.819588013,454,86.81999969,13,0.0924,1.267495506,246.2364992,1735A,36.0822,111.5169,25.72727273
5294,2019/11/3,0.032576,-0.282436,51.08545685,264.8192139,0.1831,63.11348828,0.747682844,3226,27.63999939,10,0.0129,1.988120169,144.9541339,2622A,31.1278,97.1804,19.04166667
5295,2019/4/5,0.24575,-2.270496,545.1427002,289.4179382,0.6666,100.8006094,0.816070469,10,25.60000038,6,0.425577,4.211291364,270.3295728,1255A,28.6459,121.273,17.875
5296,2019/5/23,0.195341338,-0.842123,400.2493591,303.3777771,0.3,100.203625,0.802539411,5,38.20999908,13,0.6388,2.92914712,232.4107143,1017A,39.1082,117.237,49.625
5297,2019/10/27,0.161027,-1.246984,394.3941956,290.0851135,0.4246,100.4427109,0.790272391,111,28.80999947,13,0.000846,1.944463048,148.3634628,1319A,34.802,113.564,23.5
5298,2019/6/25,0.716737,-3.729861,625.0794678,293.1983948,0.3831,95.12296875,0.817824969,376,18.30999947,12,1.103236,2.931783386,346.5679803,2230A,41.7381,125.9486,15.9
5299,2019/1/8,0.135519,-0.515528,847.6535645,269.1699219,0.2919,103.1764766,0.741510969,29,49.15000153,13,0.000107,1.681922852,241.5985893,1112A,38.91194444,121.6330556,27.95833333
5300,2019/11/1,0.1077335,-0.445536,296.3963928,276.7539368,0.2482,98.23525781,0.750903233,297,47.11999893,10,0.00064,1.310037419,337.6154753,2201A,46.0756,121.9462,13.41666667
5301,2019/12/14,1.112414704,-0.829037,283.9963379,283.9043884,0.443,102.0630156,0.8014808,43,9.930000305,12,0.016,1.815037868,298.0673709,1233A,30.1808,120.088,76.16666667
5302,2019/9/9,0.195645,-3.047413,613.2069092,289.4576416,0.4083,99.78757813,0.801897932,115,30.55999947,12,4.118157,0.739959382,169.6873376,1130A,45.8167,126.561,4.666666667
5303,2019/7/30,0.478966,-4.050969,343.3357849,301.2331238,0.3166,99.72532813,0.846276245,20,25.94000053,13,0.0231,0.736507473,236.4818021,1040A,39.65782,118.1838,17.33333333
5304,2019/8/31,0.183194662,-2.474576,624.2297974,294.3918457,0.2303,91.13627344,0.808324236,789,76.23000336,13,0.10313,1.692491031,307.8133669,1086A,37.8692,112.5369,20.65217391
5305,2019/8/16,1.255138,-3.438933,394.400116,296.9993896,0.4094,99.69003125,0.834867815,31,9.109999657,12,0.0242,1.519862413,276.9706576,2878A,36.4343,116.0072,20.75
5306,2019/10/1,0.509332648,-3.017016,494.0028687,301.7858887,0.5653,99.49138281,0.831210676,70,11.47000027,10,3.057347,0.578423429,315.9617512,1669A,24.769519,113.586606,46.33333333
5307,2019/11/10,0.130964,-1.165516,524.9693604,283.1177673,0.2702,100.8972578,0.778209054,13,32.56000137,11,0.514362,2.242488796,217.852466,1068A,39.5747,116.7729,41.7826087
5308,2019/7/31,0.337761,-1.936779,397.0162964,297.8109131,0.3794,86.66491406,0.821410784,1226,24.07999992,10,0.00514,3.205698111,273.75112,2682A,37.5002,105.1971,21.25
5309,2019/9/23,0.222975,-2.051759,476.245575,288.6585388,0.3904,89.66571094,0.80448434,956,35.99000168,10,0.0908,1.943794341,250.5814236,1929A,36.6106,109.5056,20.58333333
5310,2019/4/3,0.99277,-0.0817,551.9169312,288.8876038,0.2755,100.7672422,0.771268921,70,27.67000008,13,0.000107,1.121794619,20.4188793,1077A,37.0967,114.4821,84.08333333
5311,2019/11/10,0.677564,-1.26813,379.3287659,289.9012146,0.3223,101.2905469,0.807438965,39,8.409999847,12,0.00543,1.265398585,295.5810126,1848A,29.4251,113.1493,65.58333333
5312,2019/9/22,0.159205,-1.682186,710.4760742,295.1866455,0.3408,101.5463359,0.808451364,29,44.04999924,13,0,3.540046787,120.690705,2271A,32.9427,117.3605,21.71428571
5313,2019/5/27,0.389080676,-1.597908,1392.344849,298.4811707,0.3089,100.2960313,0.789132952,88,21.78000069,12,0.264445,5.429017484,356.8422681,1832A,33.721,113.322,29.90909091
5314,2019/1/2,0.078126,-0.00444,169.34729,264.1929016,0.1253,103.7267656,0.725041678,4,21.04000092,13,0.00741,1.519025179,58.18971606,1605A,41.0903,122.0539,49.45833333
5315,2019/6/16,0.341405,-1.835956,659.9395752,295.6433411,0.2321,88.11813281,0.811222447,1058,68.73999786,12,1.839019,2.369890736,281.7663296,2639A,38.2911,109.7456,16.375
5316,2019/11/9,0.864319,-0.382205,460.2133179,288.9942017,0.301,101.4737109,0.801834368,30,25.19000053,13,0.000568,2.303247922,110.9816257,2874A,32.64600333,117.0411667,101.952381
5317,2019/8/27,0.186535,-0.0354,703.8883057,298.7515869,0.1869,89.53969531,0.806534773,977,63.45999908,13,0.307737,0.832087531,0.397658387,1958A,41.7128,86.2381,23.41666667
5318,2019/6/14,0.623815,-3.063224,582.9675293,298.4550781,0.6753,100.2515703,0.825945609,21,18.15999985,12,0.0827,1.170696259,298.5424482,2273A,32.8913,117.4186,27.54166667
5319,2019/7/2,0.240284,-1.576361,278.573761,296.8658447,0.4822,100.3569219,0.830668684,29,41.52999878,13,0.00287,2.298330379,241.5489438,1112A,38.91194444,121.6330556,12.91666667
5320,2019/5/26,0.298588,-1.216019,1357.54248,301.0632019,0.3962,84.27772656,0.820708618,1150,3.829999924,10,0.761562,0.654191258,183.6574388,1891A,26.5017,101.7453,20.08333333
5321,2019/7/11,0.507207,-2.177163,405.0726318,297.0827332,0.426,100.3449219,0.837623989,6,18.61000061,13,11.774044,1.129762781,341.0792627,1046A,39.9419,119.5369,15.375
5322,2019/11/15,0.069016,-0.696368,145.7537842,275.4880981,0.6045,66.09119531,0.776683001,2625,21.87999916,6,2.844608,2.53102873,274.0009375,2568A,31.8934,102.2402,18
5323,2019/12/28,0.406086,-0.0423,138.5819397,273.3167725,0.1653,101.8830078,0.770237078,6,30.03000069,13,0.00986,1.070668132,122.9634214,3020A,39.16969,117.2099,106.5
5324,2019/8/6,0.5646,-2.326386,370.3444824,294.9224854,0.3504,90.27134375,0.832173462,736,13.17000008,12,2.055595,0.482028249,323.3251053,1060A,40.7688,114.9032,32.22727273
5325,2019/12/2,0.212043,-0.678107,375.0502319,278.4597778,0.2161,102.1549375,0.768158569,65,13.81000042,10,0.000497,0.299755359,88.89047865,2435A,32.0903,112.2106,24.70833333
5326,2019/8/28,0.195645,-1.454424,601.9217529,294.6678162,0.3004,88.81173438,0.800131138,1110,24.54999924,11,0.000393,0.773309219,28.04775552,2924A,38.44139,106.2275,16.82608696
5327,2019/2/6,0.391145606,-1.160986,115.560585,285.0718689,0.2234,100.4108672,0.810284685,13,22.85000038,13,0.996275,0.548510595,260.2525873,1243A,27.9939,120.677,26.41666667
5328,2019/11/28,0.174995662,-0.331354,316.9049072,273.5326538,0.3031,102.5208516,0.762314017,38,21.47999954,13,0.0133,1.828187215,29.9059626,1304A,36.6489,116.943,21.82608696
5329,2019/4/25,0.621082,-2.907452,562.1809082,290.4257507,0.3727,79.91923438,0.813576137,1788,56.13999939,11,8.201521,0.814090594,244.6142887,2579A,26.5894,104.8475,31.29166667
5330,2019/5/3,0.269739676,-2.124567,987.9469604,295.7105713,0.3697,101.2546953,0.790511998,31,34.61000061,13,0.00225,1.278405874,66.46519851,1650A,36.7008,119.1425,48.08333333
5331,2019/10/1,0.39151,-0.0161,450.7763062,293.0404358,0.2904,96.70229688,0.789583827,46,15.28999996,12,0.00118,0.599126227,349.1738577,2687A,42.9559,89.1673,134.6111111
5332,2019/11/27,0.110011,-0.00484,193.5030212,269.5243835,0.0916,90.6360625,0.721595023,1030,26.21999931,13,1.315387,1.291353787,160.9940723,1587A,40.5905,110.0067,33.35
5333,2019/3/10,0.6543335,-1.812364,414.3202209,287.1116943,0.3769,97.55821094,0.800234113,302,51.25,13,0.00137,2.090737869,64.19828036,1418A,29.5983,106.296,49.79166667
5334,2019/11/23,0.240284,-0.291756,323.2044373,291.8013611,0.6308,98.13007813,0.822038836,108,8.069999695,8,0.000497,2.390855017,192.1018714,2334A,26.6272,118.1756,25.86363636
5335,2019/7/1,0.12754775,-0.171068,1426.837036,300.5412292,0.1799,87.59021094,0.788207485,1100,17.37000084,12,0.000634,1.26116664,348.615991,2186A,39.6719,106.8219,17.04166667
5336,2019/11/9,0.099079,-0.782668,888.2445679,276.0162659,0.1902,75.51475,0.74694737,2221,27.95000076,11,0.154733,1.572454287,182.1140181,1482A,36.5819,101.834,42.83333333
5337,2019/8/13,0.461657,-4.342532,507.4773865,303.3245544,0.6946,96.57160938,0.84956543,341,1.730000019,12,0.0162,1.353387829,186.1424263,2482A,27.5733,109.9333,23.125
5338,2019/8/27,0.1432625,-3.082408,806.0758057,290.309845,0.3604,88.09415625,0.796720843,1100,19.54999924,12,0.001,0.669391242,89.88544769,2167A,39.3606,112.4549,17.20833333
5339,2019/11/19,0.289478,-1.396153,543.8754883,286.3633118,0.3563,98.73359375,0.792167184,155,53.79999924,13,0.00877,1.418466597,256.7218337,1863A,25.2697,110.2819,15
5340,2019/12/8,0.354159,-1.030826,222.4929504,278.8283691,0.443,102.1845313,0.774789865,43,9.930000305,12,0,2.791119257,332.9096748,1233A,30.1808,120.088,48.70833333
5341,2019/10/23,0.379059676,-1.506645,546.0695801,296.6940308,0.3452,101.0355625,0.832527727,12,33.52000046,13,7.10E-05,0.751923366,65.51168988,1678A,23.2539,116.6092,21.33333333
5342,2019/12/4,0.23664,-0.677299,188.6390228,277.9668884,0.2208,103.2811719,0.768285784,2,26.73999977,13,0,3.420354007,79.731785,1215A,33.4022,120.118,78.33333333
5343,2019/12/12,0.1851685,-1.302186,343.4931946,283.7013855,0.4169,87.06783594,0.794266532,1287,5.96999979,12,0.000555,0.320439679,229.4784352,2608A,23.3993,103.3772,43.91304348
5344,2019/7/1,0.214776,-3.648979,551.6599731,292.2150574,0.4654,82.18775,0.820624913,1784,18.79999924,10,0.000497,0.38824177,56.95687737,2580A,26.5506,104.9544,23.41666667
5345,2019/12/19,0.869785,-0.286631,239.559494,275.2399597,0.2293,102.4166406,0.768677979,54,51.36000061,13,0.00444,3.130021969,110.0421368,1719A,35.2375,115.474722,98.53333333
5346,2019/8/13,0.5040185,-4.543831,489.06073,303.289978,0.6699,96.77789844,0.849536569,308,2.049999952,9,0.000568,1.690757141,206.2437315,1893A,28.9583,105.4306,38.4375
5347,2019/3/21,0.349604,-1.268088,899.1598511,276.7483215,0.1334,101.6717969,0.770174735,23,12.10999966,13,0.0062,0.553365057,304.3030957,3057A,37.4014,121.5992,19.60869565
5348,2019/7/1,0.266095676,-0.2929,910.9880981,303.6180725,0.3586,99.3715,0.808681117,78,16.92000008,13,0.00198,0.850730843,266.6016687,1033A,38.01777778,114.5330556,19.625
5349,2019/9/21,0.889827,-1.45092,449.4533081,294.2852478,0.378,101.9901875,0.820938546,31,25.20000076,13,0.0387,1.46875767,246.567775,1041A,39.6295,118.1997,100.2
5350,2019/11/11,0.326829,-0.955039,589.6506348,295.1491089,0.217,100.5533047,0.823448748,12,54.54000092,12,1.509446,1.399503405,84.09766753,1356A,22.5545,114.1063,42.95652174
5351,2019/1/12,0.618349,-0.00278,113.4117355,270.5463867,0.1534,101.5390938,0.747969273,56,34.43000031,13,0.141832,2.041996462,251.3528417,1007A,39.9934,116.315,207.875
5352,2019/7/24,0.395154,-3.726256,420.3451233,301.0153809,0.5164,99.1295,0.851379656,65,18.07999992,11,1.038266,0.836447434,283.4284427,1673A,24.68636111,113.5970833,18.30434783
5353,2019/2/7,0.48261,-1.728975,494.6738586,292.6088867,0.5185,100.1129375,0.822158988,44,12.53999996,10,0.00183,0.501067935,24.53629928,2075A,24.4674,117.6336,46.25
5354,2019/5/21,0.179247,-4.085925,442.8229675,294.3895264,0.661,100.9913984,0.81650844,43,14.86999989,9,0.000465,1.449819867,238.0855459,1160A,31.2472,120.561,23.95833333
5355,2019/9/14,0.221153,-2.646802,412.2787781,288.4631042,0.6598,98.51313281,0.808569249,217,5.460000038,12,0.0092,1.948518286,316.9334623,1125A,43.55,125.633,12
5356,2019/4/21,0.273991,-1.557202,731.0526123,289.147583,0.205,88.450375,0.803994489,964,45.75999832,11,1.615862,4.504475282,283.0429191,1927A,36.6028,109.4761,20.75
5357,2019/11/19,0.253949,-0.52644,267.6098938,279.2880554,0.2592,102.5950078,0.763689662,33,27.62000084,13,3.10E-06,5.20910924,125.9496383,1182A,34.2778,117.2933,63
5358,2019/5/26,1.624093,-0.374929,1167.732544,301.6768188,0.7272,99.5430625,0.825799997,65,2.410000086,12,0.000569,2.214820138,306.4990717,1818A,36.061,114.483,38.875
5359,2019/6/2,0.2799125,-3.012088,481.0835571,297.6074829,0.3561,100.3338984,0.82791905,11,31.72999954,13,0.0393,5.76750721,310.1476528,1211A,33.575,119.007,35.26315789
5360,2019/11/21,0.215687,-0.754583,391.4747925,286.8129272,0.3083,101.8328672,0.802407314,23,19.75,12,1.385388,3.818822201,357.8252918,2317A,30.9742,118.7386,30.69565217
5361,2019/4/25,0.331384,-1.657128,941.5168457,287.7253113,0.2757,74.14960938,0.798212542,2386,20.80999947,11,12.839898,0.078178485,320.4171004,2598A,26.8576,100.2143,7.583333333
5362,2019/3/13,0.139163,-0.993637,295.1272583,277.008728,-0.3,101.7567656,0.764177595,6,8.479999542,17,0,0.709283377,238.1725041,1113A,38.86388889,121.625,12.54166667
5363,2019/10/31,0.490809,-0.887284,159.1574097,289.6338806,0.3107,101.7073281,0.807538539,39,19.62000084,13,0,2.47547045,125.4769128,1181A,34.2908,117.2458,86.41666667
5364,2019/8/3,0.45528,-4.118521,688.022522,304.0350647,0.3494,99.39901563,0.845007324,46,39.15999985,13,0.0068,1.868022022,262.0050696,1515A,27.8244,113.135,12.57142857
5365,2019/4/19,0.1295975,-1.093594,291.2772522,284.9546509,0.1318,101.1612969,0.766965506,29,27.43000031,15,0.199722,2.099889254,77.64259736,1768A,40.8333,121.045,22.30434783
5366,2019/7/23,0.169226,-3.821087,612.3510742,299.5255432,0.3529,91.59850781,0.830818481,654,18.25,12,5.06943,0.440451258,60.0333734,1741A,37.8531,113.6292,33.40909091
5367,2019/10/26,0.279457,-1.089611,365.4836731,282.5307007,0.221,101.649875,0.784069127,3,48.20000076,13,0.0349,3.558104414,261.0777342,1596A,40.6592,122.2414,37.58333333
5368,2019/3/2,0.486254,-0.147263,354.4068604,275.8054199,0.1005,84.08220313,0.770600411,1588,36.56000137,11,0.000145,3.103419867,85.60000233,2205A,38.843,105.6975,68.77272727
5369,2019/12/7,0.162241662,-0.489187,528.5062866,273.8232727,0.1503,102.6537969,0.762688599,35,34.25999832,13,0.0218,2.648194414,228.0456647,1110A,38.95111111,121.565,34.20833333
5370,2019/9/8,0.479269676,-2.727241,619.0983887,302.6233521,0.3031,99.76021875,0.833787755,52,21.35000038,13,0.302572,1.17275723,127.0850872,2377A,27.9883,116.3553,35.70833333
5371,2019/5/20,0.074178334,-0.606167,1333.167725,293.9260559,0.2135,100.8331797,0.771830706,5,35.11999893,13,0.000699,1.599629807,187.9695643,1665A,37.4658,118.5019,11.91304348
5372,2019/12/7,0.270347,-0.0804,144.6313019,269.4895935,0.2279,80.19838281,0.749666138,1898,25.48999977,11,0.0127,2.543925117,203.6679645,2664A,35.5975,104.6169,65.5
5373,2019/5/6,0.247572,-1.378334,556.6161499,288.3865967,0.3645,101.6903047,0.773472639,20,41.31999969,14,0.895986,0.832903105,67.2291786,1645A,37.4822,121.4478,15.20833333
5374,2019/10/3,0.51905,-0.657706,612.7659302,300.5093689,0.4213,100.5899375,0.817995954,55,54.43999863,13,0.000663,0.432258624,73.58738921,2392A,35.763,115.031,36
5375,2019/4/1,1.859131,-1.155288,1097.418579,291.5937195,0.5364,81.61254688,0.809068429,1696,6.079999924,7,1.513601,0.450817794,244.339852,1715A,24.3694,102.5778,92.125
5376,2019/1/1,0.368735,-0.745261,399.8228149,272.7484741,0.2181,103.8419375,0.761088344,3,16.57999992,13,0.754666,2.644865803,109.1465728,1209A,32.4639,119.888,41.625
5377,2019/6/2,0.434327,-1.73337,1317.963745,302.6391602,0.2661,94.91639844,0.797458496,389,26.53000069,13,1.140551,3.504098714,313.5214049,3039A,34.7822,111.19,37.15
5378,2019/1/3,0.936288,-0.0574,305.2336731,269.6442261,0.2471,87.838625,0.744458618,1376,10.10000038,12,0.00752,1.962060752,159.4806183,2660A,35.7289,107.6831,111.5833333
5379,2019/10/7,0.312253,-0.685863,435.2779236,289.5125732,0.3324,101.5530703,0.791615862,39,13.64999962,13,0,0.414530402,147.1325132,1039A,39.6679,118.2185,43.75
5380,2019/3/4,0.217509,-0.0882,683.4033813,278.4858398,0.1141,83.781625,0.745111781,1549,23.19000053,13,0.00277,1.223528457,300.2336403,1944A,38.5061,102.1708,20.73913043
5381,2019/12/31,0.2553155,-0.477627,400.1390991,261.5735474,0.2433,99.29955469,0.732716065,10,54.88000107,13,0.00101,3.191406387,110.8473891,1186A,32.3761,119.389,15.875
5382,2019/11/21,0.4985525,-0.820704,268.1206055,284.0889587,0.2313,101.0860781,0.789937308,71,14.05000019,12,1.84437,5.76600617,72.82883723,2432A,32.0197,112.155,59.75
5383,2019/3/18,0.525427,-0.878726,718.49646,283.0205383,0.1722,100.3128047,0.78494969,46,42.52000046,13,1.087309,2.252227223,17.23298284,1100A,41.7089,123.439,40.66666667
5384,2019/4/5,0.768664,-0.73615,495.8484497,293.7998352,0.3003,100.0648594,0.79265067,52,49.40999985,13,0.00409,3.164160439,297.2018948,2394A,35.7672,115.0628,117.75
5385,2019/9/25,0.243928,-1.546974,659.1376953,297.9823303,0.2718,99.89452344,0.808451015,107,34.45999908,13,0.00167,1.083396619,241.7022197,2348A,27.6428,113.8381,42.09090909
5386,2019/5/22,0.261237,-3.854782,488.5086365,296.0262146,0.2748,100.7857188,0.820853184,12,25.45999908,13,0.450349,6.299573234,351.5747241,1794A,31.3508,118.3528,57.125
5387,2019/1/19,0.405175,-0.163426,262.2406616,276.0170593,0.1491,97.23050781,0.751778041,351,21.01000023,13,0.00176,0.998458249,348.5858491,1941A,34.5021,109.4266,89.20833333
5388,2019/1/28,0.283101,-0.299361,341.3958435,272.6458435,0.2323,82.61342969,0.768948975,937,0.419999987,10,0.0836,0.594881346,25.33442431,2665A,33.3261,105.0822,37.66666667
5389,2019/4/4,0.09088,-1.211336,601.9244995,289.0977478,0.2418,89.75302344,0.773617379,852,33.20000076,12,0.0195,2.730942853,253.2007478,1494A,43.831,87.6432,36.20833333
5390,2019/5/23,0.2571375,-3.204198,657.3222656,300.0550232,0.3578,101.0357969,0.816769758,4,24.60000038,13,0.532546,5.295558749,313.6770802,1206A,32.4867,119.9,60.375
5391,2019/10/19,0.317719,-1.64703,328.9085693,291.3006287,0.6909,100.5186328,0.814673811,40,16.17000008,9,0.000572,4.459422581,102.693447,2448A,29.8211,114.3231,23.375
5392,2019/9/17,0.583427352,-1.722046,808.0708008,301.5187988,0.3333,100.2662656,0.834349017,98,13.85000038,13,0.878307,1.439042661,187.4053665,3151A,27.8097,114.375,31.95454545
5393,2019/10/27,0.325310676,-1.136143,643.3681641,288.856842,0.2973,100.994875,0.799581125,20,11.68000031,13,0.0858,0.530829175,203.6597073,1315A,36.2403,120.4001,33.66666667
5394,2019/2/3,0.268221324,-1.684011,485.2026062,279.0228882,0.214,94.51527344,0.769087176,546,23.79000092,11,0.00017,1.642595318,238.3821765,2524A,32.4429,105.8242,22.69565217
5395,2019/4/14,0.174692,-1.162859,837.9714966,279.660614,0.1203,99.26988281,0.754264352,168,23.95999908,13,0.0747,1.850792535,251.5347229,1140A,45.6842,126.6206,30.17391304
5396,2019/2/10,0.189268,-0.0477,295.2306824,257.981781,0.0731,101.0096563,0.706699262,144,55.47999954,13,0.000173,1.622090379,169.1559207,1135A,45.7319,126.685,57.08333333
5397,2019/12/3,0.265792,-1.626057,431.627533,285.8619995,0.2485,100.8932969,0.786614031,83,44.20000076,13,0.000895,0.156085127,9.867376669,1406A,22.8464,108.239,29
5398,2019/9/4,0.0940685,-0.0364,459.7530212,303.09375,0.3068,95.76863281,0.805817784,46,14.15999985,12,0.00436,0.954596838,109.9586093,2687A,42.9559,89.1673,21
